sample_index,timestamp_utc,timestamp_monotonic,x_mm,y_mm,z_mm,trigger_raw,trigger_latched,probe_signal_raw,probe_signal_unit,xy_position_uncertainty_mm,z_position_uncertainty_mm,probe_trigger_repeatability_mm
30,2026-09-12T13:43:38.108236+00:00,10958.061739253,29.0,21.0,120.06340286552111,False,False,0.06340286552111252,mm,0.01,0.0025,0.005
31,2026-09-12T13:43:38.108265+00:00,10958.061768293,30.0,21.0,120.08672191977229,False,False,0.08672191977228749,mm,0.01,0.0025,0.005
32,2026-09-12T13:43:38.108293+00:00,10958.061796709,31.0,21.0,120.09009566142379,False,False,0.09009566142378844,mm,0.01,0.0025,0.005
33,2026-09-12T13:43:38.108322+00:00,10958.061825029,32.0,21.0,120.09303200309532,False,False,0.0930320030953169,mm,0.01,0.0025,0.005
34,2026-09-12T13:43:38.108350+00:00,10958.061853046,33.0,21.0,120.0974106200717,False,False,0.09741062007169887,mm,0.01,0.0025,0.005
35,2026-09-12T13:43:38.108379+00:00,10958.06188215,34.0,21.0,120.10215915788619,False,False,0.10215915788619157,mm,0.01,0.0025,0.005
36,2026-09-12T13:43:38.108407+00:00,10958.061910406,35.0,21.0,120.10629045509197,False,False,0.10629045509196544,mm,0.01,0.0025,0.005
37,2026-09-12T13:43:38.108439+00:00,10958.061942118,36.0,21.0,120.1116984743823,False,False,0.11169847438229397,mm,0.01,0.0025,0.005
38,2026-09-12T13:43:38.108467+00:00,10958.061970727,37.0,21.0,120.1177940440373,False,False,0.11779404403729643,mm,0.01,0.0025,0.005
39,2026-09-12T13:43:38.108497+00:00,10958.062000007,38.0,21.0,120.12317356525854,False,False,0.12317356525853995,mm,0.01,0.0025,0.005
40,2026-09-12T13:43:38.108529+00:00,10958.062032295,39.0,21.0,120.12959441616539,False,False,0.12959441616538925,mm,0.01,0.0025,0.005
41,2026-09-12T13:43:38.108558+00:00,10958.062061607,40.0,21.0,120.1369975408663,False,False,0.13699754086630378,mm,0.01,0.0025,0.005
42,2026-09-12T13:43:38.108608+00:00,10958.062110808,20.0,22.0,120.05414499640769,False,False,0.05414499640768611,mm,0.01,0.0025,0.005
43,2026-09-12T13:43:38.108638+00:00,10958.062141352,21.0,22.0,120.05168362206308,False,False,0.05168362206308075,mm,0.01,0.0025,0.005
44,2026-09-12T13:43:38.108668+00:00,10958.062171496,22.0,22.0,120.05221769915137,False,False,0.05221769915137031,mm,0.01,0.0025,0.005
45,2026-09-12T13:43:38.108697+00:00,10958.062200505,23.0,22.0,120.05310164704521,False,False,0.05310164704521014,mm,0.01,0.0025,0.005
46,2026-09-12T13:43:38.108727+00:00,10958.062230473,24.0,22.0,120.05183186571753,False,False,0.0518318657175314,mm,0.01,0.0025,0.005
47,2026-09-12T13:43:38.108756+00:00,10958.062259417,25.0,22.0,120.05313766625817,False,False,0.053137666258166405,mm,0.01,0.0025,0.005
48,2026-09-12T13:43:38.108785+00:00,10958.062288169,26.0,22.0,120.05558647299603,False,False,0.05558647299602626,mm,0.01,0.0025,0.005
49,2026-09-12T13:43:38.108815+00:00,10958.062318618,27.0,22.0,120.05564129850856,False,False,0.055641298508561476,mm,0.01,0.0025,0.005
50,2026-09-12T13:43:38.108846+00:00,10958.062348746,28.0,22.0,120.05767853072045,False,False,0.057678530720451704,mm,0.01,0.0025,0.005
51,2026-09-12T13:43:38.108877+00:00,10958.062379786,29.0,22.0,120.06159271707352,False,False,0.06159271707352332,mm,0.01,0.0025,0.005
52,2026-09-12T13:43:38.108906+00:00,10958.062408763,30.0,22.0,120.08309523714009,False,False,0.08309523714008549,mm,0.01,0.0025,0.005
53,2026-09-12T13:43:38.108935+00:00,10958.062437819,31.0,22.0,120.08586093512658,False,False,0.08586093512657555,mm,0.01,0.0025,0.005
54,2026-09-12T13:43:38.108965+00:00,10958.062468523,32.0,22.0,120.09111988187807,False,False,0.09111988187807185,mm,0.01,0.0025,0.005
55,2026-09-12T13:43:38.108996+00:00,10958.062498763,33.0,22.0,120.0941734530063,False,False,0.09417345300630586,mm,0.01,0.0025,0.005
56,2026-09-12T13:43:38.109025+00:00,10958.062528316,34.0,22.0,120.09770221301682,False,False,0.09770221301681659,mm,0.01,0.0025,0.005
57,2026-09-12T13:43:38.109054+00:00,10958.06255734,35.0,22.0,120.10417376941957,False,False,0.10417376941957457,mm,0.01,0.0025,0.005
58,2026-09-12T13:43:38.109103+00:00,10958.062606332,36.0,22.0,120.10885378359083,False,False,0.1088537835908312,mm,0.01,0.0025,0.005
59,2026-09-12T13:43:38.109130+00:00,10958.062633677,37.0,22.0,120.11321500810344,False,False,0.11321500810343821,mm,0.01,0.0025,0.005
60,2026-09-12T13:43:38.109157+00:00,10958.062660685,38.0,22.0,120.12076601893273,False,False,0.12076601893272709,mm,0.01,0.0025,0.005
61,2026-09-12T13:43:38.109186+00:00,10958.062688861,39.0,22.0,120.12711389792001,False,False,0.1271138979200117,mm,0.01,0.0025,0.005
62,2026-09-12T13:43:38.109212+00:00,10958.062715085,40.0,22.0,120.13240626707983,False,False,0.13240626707982983,mm,0.01,0.0025,0.005
63,2026-09-12T13:43:38.109242+00:00,10958.062744846,20.0,23.0,120.0500779785256,False,False,0.050077978525592926,mm,0.01,0.0025,0.005
64,2026-09-12T13:43:38.109270+00:00,10958.062772958,21.0,23.0,120.04999610039901,False,False,0.0499961003990137,mm,0.01,0.0025,0.005
65,2026-09-12T13:43:38.109296+00:00,10958.06279923,22.0,23.0,120.0491923496184,False,False,0.04919234961839436,mm,0.01,0.0025,0.005
66,2026-09-12T13:43:38.109322+00:00,10958.062825598,23.0,23.0,120.04881026696519,False,False,0.04881026696519086,mm,0.01,0.0025,0.005
67,2026-09-12T13:43:38.109351+00:00,10958.062853967,24.0,23.0,120.04993202272068,False,False,0.04993202272068231,mm,0.01,0.0025,0.005
68,2026-09-12T13:43:38.109377+00:00,10958.062879871,25.0,23.0,120.05051339262506,False,False,0.0505133926250636,mm,0.01,0.0025,0.005
69,2026-09-12T13:43:38.109403+00:00,10958.062906447,26.0,23.0,120.0511736013149,False,False,0.05117360131490045,mm,0.01,0.0025,0.005
70,2026-09-12T13:43:38.109431+00:00,10958.062934159,27.0,23.0,120.05344149630275,False,False,0.05344149630275297,mm,0.01,0.0025,0.005
71,2026-09-12T13:43:38.109459+00:00,10958.062962016,28.0,23.0,120.05542540284023,False,False,0.055425402840228344,mm,0.01,0.0025,0.005
72,2026-09-12T13:43:38.109485+00:00,10958.062988336,29.0,23.0,120.05717090233942,False,False,0.057170902339422014,mm,0.01,0.0025,0.005
73,2026-09-12T13:43:38.109521+00:00,10958.06302408,30.0,23.0,120.0805317324278,False,False,0.08053173242780076,mm,0.01,0.0025,0.005
74,2026-09-12T13:43:38.109548+00:00,10958.063050928,31.0,23.0,120.08391945759438,False,False,0.08391945759437647,mm,0.01,0.0025,0.005
75,2026-09-12T13:43:38.109600+00:00,10958.063103329,32.0,23.0,120.08680238503757,False,False,0.0868023850375721,mm,0.01,0.0025,0.005
76,2026-09-12T13:43:38.109637+00:00,10958.063139905,33.0,23.0,120.09121147482318,False,False,0.09121147482318293,mm,0.01,0.0025,0.005
77,2026-09-12T13:43:38.109676+00:00,10958.063179266,34.0,23.0,120.0959880645397,False,False,0.09598806453969644,mm,0.01,0.0025,0.005
78,2026-09-12T13:43:38.109709+00:00,10958.063212178,35.0,23.0,120.10006554151568,False,False,0.1000655415156757,mm,0.01,0.0025,0.005
79,2026-09-12T13:43:38.109741+00:00,10958.063244482,36.0,23.0,120.10549030314071,False,False,0.10549030314071217,mm,0.01,0.0025,0.005
80,2026-09-12T13:43:38.109771+00:00,10958.06327461,37.0,23.0,120.11162575848626,False,False,0.11162575848625522,mm,0.01,0.0025,0.005
81,2026-09-12T13:43:38.109800+00:00,10958.063303411,38.0,23.0,120.1169553407649,False,False,0.11695534076490333,mm,0.01,0.0025,0.005
82,2026-09-12T13:43:38.109831+00:00,10958.063334547,39.0,23.0,120.12337786984718,False,False,0.12337786984717525,mm,0.01,0.0025,0.005
83,2026-09-12T13:43:38.109860+00:00,10958.063362979,40.0,23.0,120.1308295367559,False,False,0.13082953675589692,mm,0.01,0.0025,0.005
84,2026-09-12T13:43:38.109888+00:00,10958.063391427,20.0,24.0,120.04712302002805,False,False,0.04712302002805302,mm,0.01,0.0025,0.005
85,2026-09-12T13:43:38.109918+00:00,10958.063421076,21.0,24.0,120.0473867060809,False,False,0.0473867060808999,mm,0.01,0.0025,0.005
86,2026-09-12T13:43:38.109948+00:00,10958.063451332,22.0,24.0,120.04638866821284,False,False,0.04638866821284182,mm,0.01,0.0025,0.005
87,2026-09-12T13:43:38.109978+00:00,10958.063480932,23.0,24.0,120.04582272529386,False,False,0.04582272529385989,mm,0.01,0.0025,0.005
88,2026-09-12T13:43:38.110007+00:00,10958.063510469,24.0,24.0,120.04729179387272,False,False,0.047291793872716426,mm,0.01,0.0025,0.005
89,2026-09-12T13:43:38.110036+00:00,10958.063539125,25.0,24.0,120.04776795777742,False,False,0.04776795777742393,mm,0.01,0.0025,0.005
90,2026-09-12T13:43:38.110065+00:00,10958.063568549,26.0,24.0,120.0481684159318,False,False,0.04816841593179788,mm,0.01,0.0025,0.005
91,2026-09-12T13:43:38.110096+00:00,10958.063599381,27.0,24.0,120.05075770564657,False,False,0.05075770564657489,mm,0.01,0.0025,0.005
92,2026-09-12T13:43:38.110126+00:00,10958.063629238,28.0,24.0,120.05273386792173,False,False,0.05273386792173085,mm,0.01,0.0025,0.005
93,2026-09-12T13:43:38.110156+00:00,10958.063659174,29.0,24.0,120.05416441819452,False,False,0.05416441819451734,mm,0.01,0.0025,0.005
94,2026-09-12T13:43:38.110185+00:00,10958.063688022,30.0,24.0,120.0777951227937,False,False,0.07779512279370238,mm,0.01,0.0025,0.005
95,2026-09-12T13:43:38.110215+00:00,10958.063718022,31.0,24.0,120.0812731823388,False,False,0.08127318233880487,mm,0.01,0.0025,0.005
96,2026-09-12T13:43:38.110246+00:00,10958.063748823,32.0,24.0,120.08381105053948,False,False,0.0838110505394809,mm,0.01,0.0025,0.005
97,2026-09-12T13:43:38.110276+00:00,10958.063778887,33.0,24.0,120.08841699657096,False,False,0.08841699657095603,mm,0.01,0.0025,0.005
98,2026-09-12T13:43:38.110305+00:00,10958.063808295,34.0,24.0,120.09337480332205,False,False,0.09337480332204962,mm,0.01,0.0025,0.005
99,2026-09-12T13:43:38.110335+00:00,10958.063837928,35.0,24.0,120.09710459826083,False,False,0.0971045982608274,mm,0.01,0.0025,0.005
100,2026-09-12T13:43:38.110365+00:00,10958.06386836,36.0,24.0,120.10263751641111,False,False,0.1026375164111073,mm,0.01,0.0025,0.005
101,2026-09-12T13:43:38.110397+00:00,10958.063899896,37.0,24.0,120.10903063580218,False,False,0.10903063580218486,mm,0.01,0.0025,0.005
102,2026-09-12T13:43:38.110426+00:00,10958.063928872,38.0,24.0,120.11403760940071,False,False,0.11403760940071095,mm,0.01,0.0025,0.005
103,2026-09-12T13:43:38.110514+00:00,10958.064016537,39.0,24.0,120.1204709796008,False,False,0.12047097960079611,mm,0.01,0.0025,0.005
104,2026-09-12T13:43:38.110574+00:00,10958.064076906,40.0,24.0,120.12823623219587,False,False,0.12823623219587432,mm,0.01,0.0025,0.005
105,2026-09-12T13:43:38.110615+00:00,10958.064117834,20.0,25.0,120.04571900888725,False,False,0.04571900888724656,mm,0.01,0.0025,0.005
106,2026-09-12T13:43:38.110646+00:00,10958.06414937,21.0,25.0,120.04331558784187,False,False,0.0433155878418745,mm,0.01,0.0025,0.005
107,2026-09-12T13:43:38.110678+00:00,10958.064181355,22.0,25.0,120.04381708175636,False,False,0.04381708175635879,mm,0.01,0.0025,0.005
108,2026-09-12T13:43:38.110708+00:00,10958.064211483,23.0,25.0,120.04467019512037,False,False,0.044670195120374956,mm,0.01,0.0025,0.005
109,2026-09-12T13:43:38.110738+00:00,10958.064241323,24.0,25.0,120.0434586603506,False,False,0.04345866035059487,mm,0.01,0.0025,0.005
110,2026-09-12T13:43:38.110775+00:00,10958.064278572,25.0,25.0,120.04474681717944,False,False,0.044746817179444065,mm,0.01,0.0025,0.005
111,2026-09-12T13:43:38.110805+00:00,10958.06430838,26.0,25.0,120.04715206210909,False,False,0.04715206210909173,mm,0.01,0.0025,0.005
112,2026-09-12T13:43:38.110834+00:00,10958.064337292,27.0,25.0,120.04726078755077,False,False,0.04726078755076912,mm,0.01,0.0025,0.005
113,2026-09-12T13:43:38.110867+00:00,10958.064370172,28.0,25.0,120.04929672100086,False,False,0.049296721000857247,mm,0.01,0.0025,0.005
114,2026-09-12T13:43:38.110914+00:00,10958.064417517,29.0,25.0,120.05315808837602,False,False,0.05315808837602276,mm,0.01,0.0025,0.005
115,2026-09-12T13:43:38.110944+00:00,10958.064447709,30.0,25.0,120.07470586810551,False,False,0.07470586810551083,mm,0.01,0.0025,0.005
116,2026-09-12T13:43:38.110974+00:00,10958.064476973,31.0,25.0,120.07748671573881,False,False,0.07748671573881438,mm,0.01,0.0025,0.005
117,2026-09-12T13:43:38.111003+00:00,10958.064506654,32.0,25.0,120.08268779387218,False,False,0.08268779387218217,mm,0.01,0.0025,0.005
118,2026-09-12T13:43:38.111034+00:00,10958.064537614,33.0,25.0,120.08577437903836,False,False,0.08577437903835516,mm,0.01,0.0025,0.005
119,2026-09-12T13:43:38.111065+00:00,10958.064568574,34.0,25.0,120.0893335302921,False,False,0.08933353029209457,mm,0.01,0.0025,0.005
120,2026-09-12T13:43:38.111095+00:00,10958.064597582,35.0,25.0,120.09574677821747,False,False,0.09574677821747457,mm,0.01,0.0025,0.005
121,2026-09-12T13:43:38.111124+00:00,10958.064627551,36.0,25.0,120.10044493092231,False,False,0.10044493092230766,mm,0.01,0.0025,0.005
122,2026-09-12T13:43:38.111153+00:00,10958.064655951,37.0,25.0,120.10484936732556,False,False,0.10484936732555639,mm,0.01,0.0025,0.005
123,2026-09-12T13:43:38.111182+00:00,10958.064684751,38.0,25.0,120.11234627463807,False,False,0.11234627463807101,mm,0.01,0.0025,0.005
124,2026-09-12T13:43:38.111212+00:00,10958.064715119,39.0,25.0,120.1186959717494,False,False,0.11869597174940338,mm,0.01,0.0025,0.005
125,2026-09-12T13:43:38.111242+00:00,10958.0647448,40.0,25.0,120.12404093121286,False,False,0.12404093121286053,mm,0.01,0.0025,0.005
126,2026-09-12T13:43:38.111272+00:00,10958.06477504,20.0,26.0,120.04247855342419,False,False,0.04247855342418916,mm,0.01,0.0025,0.005
127,2026-09-12T13:43:38.111301+00:00,10958.064803984,21.0,26.0,120.04194938456271,False,False,0.04194938456271302,mm,0.01,0.0025,0.005
128,2026-09-12T13:43:38.111332+00:00,10958.064835681,22.0,26.0,120.0413971147494,False,False,0.041397114749401,mm,0.01,0.0025,0.005
129,2026-09-12T13:43:38.111362+00:00,10958.064865345,23.0,26.0,120.0412530168131,False,False,0.04125301681310134,mm,0.01,0.0025,0.005
130,2026-09-12T13:43:38.111391+00:00,10958.064894273,24.0,26.0,120.0419252184271,False,False,0.041925218427095956,mm,0.01,0.0025,0.005
131,2026-09-12T13:43:38.111420+00:00,10958.064922993,25.0,26.0,120.04264276468227,False,False,0.04264276468227024,mm,0.01,0.0025,0.005
132,2026-09-12T13:43:38.111448+00:00,10958.064951474,26.0,26.0,120.04363918879842,False,False,0.04363918879842288,mm,0.01,0.0025,0.005
133,2026-09-12T13:43:38.111478+00:00,10958.064981378,27.0,26.0,120.04549107746337,False,False,0.045491077463367446,mm,0.01,0.0025,0.005
134,2026-09-12T13:43:38.111508+00:00,10958.065011714,28.0,26.0,120.04748500800505,False,False,0.0474850080050544,mm,0.01,0.0025,0.005
135,2026-09-12T13:43:38.111538+00:00,10958.06504173,29.0,26.0,120.04963817091186,False,False,0.04963817091186229,mm,0.01,0.0025,0.005
136,2026-09-12T13:43:38.111567+00:00,10958.065070131,30.0,26.0,120.07264968132112,False,False,0.07264968132112415,mm,0.01,0.0025,0.005
137,2026-09-12T13:43:38.111597+00:00,10958.065100339,31.0,26.0,120.0759204796389,False,False,0.0759204796388957,mm,0.01,0.0025,0.005
138,2026-09-12T13:43:38.111632+00:00,10958.065135107,32.0,26.0,120.07925004423768,False,False,0.079250044237682,mm,0.01,0.0025,0.005
139,2026-09-12T13:43:38.111660+00:00,10958.065163124,33.0,26.0,120.08340432759333,False,False,0.08340432759332828,mm,0.01,0.0025,0.005
140,2026-09-12T13:43:38.111686+00:00,10958.065188852,34.0,26.0,120.11294635393378,False,False,0.11294635393377916,mm,0.01,0.0025,0.005
141,2026-09-12T13:43:38.111713+00:00,10958.065215924,35.0,26.0,120.11747386295357,False,False,0.11747386295357387,mm,0.01,0.0025,0.005
142,2026-09-12T13:43:38.111739+00:00,10958.06524218,36.0,26.0,120.09775862913192,False,False,0.09775862913191702,mm,0.01,0.0025,0.005
143,2026-09-12T13:43:38.111765+00:00,10958.065268404,37.0,26.0,120.10356056975819,False,False,0.10356056975818717,mm,0.01,0.0025,0.005
144,2026-09-12T13:43:38.111792+00:00,10958.065294821,38.0,26.0,120.10930772967424,False,False,0.10930772967424218,mm,0.01,0.0025,0.005
145,2026-09-12T13:43:38.111817+00:00,10958.065320645,39.0,26.0,120.11571622625014,False,False,0.115716226250143,mm,0.01,0.0025,0.005
146,2026-09-12T13:43:38.111846+00:00,10958.065348949,40.0,26.0,120.12276199468772,False,False,0.1227619946877212,mm,0.01,0.0025,0.005
147,2026-09-12T13:43:38.111873+00:00,10958.065376085,20.0,27.0,120.03978207032942,False,False,0.039782070329422936,mm,0.01,0.0025,0.005
148,2026-09-12T13:43:38.111899+00:00,10958.06540199,21.0,27.0,120.04036008033172,False,False,0.040360080331723225,mm,0.01,0.0025,0.005
149,2026-09-12T13:43:38.111933+00:00,10958.06543623,22.0,27.0,120.03918531961945,False,False,0.03918531961944893,mm,0.01,0.0025,0.005
150,2026-09-12T13:43:38.111959+00:00,10958.065461814,23.0,27.0,120.03845213805613,False,False,0.03845213805612957,mm,0.01,0.0025,0.005
151,2026-09-12T13:43:38.111985+00:00,10958.065487862,24.0,27.0,120.04023712114478,False,False,0.04023712114478428,mm,0.01,0.0025,0.005
152,2026-09-12T13:43:38.112012+00:00,10958.065515207,25.0,27.0,120.04061759004607,False,False,0.04061759004606813,mm,0.01,0.0025,0.005
153,2026-09-12T13:43:38.112039+00:00,10958.065542631,26.0,27.0,120.04078178003655,False,False,0.04078178003655353,mm,0.01,0.0025,0.005
154,2026-09-12T13:43:38.112066+00:00,10958.065569207,27.0,27.0,120.04366340925272,False,False,0.043663409252715724,mm,0.01,0.0025,0.005
155,2026-09-12T13:43:38.112094+00:00,10958.065596839,28.0,27.0,120.04563252737437,False,False,0.04563252737436585,mm,0.01,0.0025,0.005
156,2026-09-12T13:43:38.112120+00:00,10958.065622824,29.0,27.0,120.04677660095017,False,False,0.046776600950167335,mm,0.01,0.0025,0.005
157,2026-09-12T13:43:38.112146+00:00,10958.065648712,30.0,27.0,120.07065278244524,False,False,0.07065278244523654,mm,0.01,0.0025,0.005
158,2026-09-12T13:43:38.112214+00:00,10958.065717417,31.0,27.0,120.07421300982,False,False,0.07421300981999934,mm,0.01,0.0025,0.005
159,2026-09-12T13:43:38.112242+00:00,10958.065745001,32.0,27.0,120.07643701336004,False,False,0.07643701336003517,mm,0.01,0.0025,0.005
160,2026-09-12T13:43:38.112268+00:00,10958.065771145,33.0,27.0,120.08122201913311,False,False,0.08122201913310789,mm,0.01,0.0025,0.005
161,2026-09-12T13:43:38.112294+00:00,10958.065797641,34.0,27.0,120.1113446602548,False,False,0.11134466025480094,mm,0.01,0.0025,0.005
162,2026-09-12T13:43:38.112320+00:00,10958.06582345,35.0,27.0,120.11475820484823,False,False,0.11475820484822918,mm,0.01,0.0025,0.005
163,2026-09-12T13:43:38.112347+00:00,10958.06584985,36.0,27.0,120.09538950178946,False,False,0.09538950178945527,mm,0.01,0.0025,0.005
164,2026-09-12T13:43:38.112375+00:00,10958.065878138,37.0,27.0,120.10201699148061,False,False,0.10201699148061039,mm,0.01,0.0025,0.005
165,2026-09-12T13:43:38.112403+00:00,10958.06590601,38.0,27.0,120.10673052137027,False,False,0.10673052137026673,mm,0.01,0.0025,0.005
166,2026-09-12T13:43:38.112429+00:00,10958.065931834,39.0,27.0,120.11317375261257,False,False,0.11317375261256757,mm,0.01,0.0025,0.005
167,2026-09-12T13:43:38.112454+00:00,10958.065957579,40.0,27.0,120.12122424163347,False,False,0.12122424163347034,mm,0.01,0.0025,0.005
168,2026-09-12T13:43:38.112481+00:00,10958.065983755,20.0,28.0,120.03903574553105,False,False,0.03903574553105216,mm,0.01,0.0025,0.005
169,2026-09-12T13:43:38.112510+00:00,10958.066012795,21.0,28.0,120.03681800538615,False,False,0.03681800538615221,mm,0.01,0.0025,0.005
170,2026-09-12T13:43:38.112535+00:00,10958.066037963,22.0,28.0,120.03721510363845,False,False,0.03721510363844516,mm,0.01,0.0025,0.005
171,2026-09-12T13:43:38.112561+00:00,10958.066064108,23.0,28.0,120.03796942395113,False,False,0.037969423951125236,mm,0.01,0.0025,0.005
172,2026-09-12T13:43:38.112587+00:00,10958.066090156,24.0,28.0,120.03694450967511,False,False,0.036944509675109316,mm,0.01,0.0025,0.005
173,2026-09-12T13:43:38.112615+00:00,10958.06611846,25.0,28.0,120.03817613649906,False,False,0.03817613649906093,mm,0.01,0.0025,0.005
174,2026-09-12T13:43:38.112641+00:00,10958.066144396,26.0,28.0,120.04044181050037,False,False,0.04044181050036855,mm,0.01,0.0025,0.005
175,2026-09-12T13:43:38.112668+00:00,10958.066171213,27.0,28.0,120.04072322994755,False,False,0.04072322994754529,mm,0.01,0.0025,0.005
176,2026-09-12T13:43:38.112694+00:00,10958.066197421,28.0,28.0,120.04275500219782,False,False,0.04275500219782202,mm,0.01,0.0025,0.005
177,2026-09-12T13:43:38.112721+00:00,10958.066223949,29.0,28.0,120.04644713890775,False,False,0.04644713890775165,mm,0.01,0.0025,0.005
178,2026-09-12T13:43:38.112747+00:00,10958.066250541,30.0,28.0,120.06813992944903,False,False,0.06813992944903191,mm,0.01,0.0025,0.005
179,2026-09-12T13:43:38.112775+00:00,10958.06627827,31.0,28.0,120.07096931616638,False,False,0.07096931616638358,mm,0.01,0.0025,0.005
180,2026-09-12T13:43:38.112801+00:00,10958.066304366,32.0,28.0,120.07598498471542,False,False,0.07598498471541859,mm,0.01,0.0025,0.005
181,2026-09-12T13:43:38.112829+00:00,10958.066331886,33.0,28.0,120.07917734602151,False,False,0.07917734602150972,mm,0.01,0.0025,0.005
182,2026-09-12T13:43:38.112857+00:00,10958.066359854,34.0,28.0,120.08283387004755,False,False,0.08283387004755127,mm,0.01,0.0025,0.005
183,2026-09-12T13:43:38.112882+00:00,10958.066385663,35.0,28.0,120.08906029909069,False,False,0.08906029909068991,mm,0.01,0.0025,0.005
184,2026-09-12T13:43:38.112908+00:00,10958.066411295,36.0,28.0,120.09381656719692,False,False,0.09381656719692444,mm,0.01,0.0025,0.005
185,2026-09-12T13:43:38.112933+00:00,10958.066436479,37.0,28.0,120.09835945340151,False,False,0.09835945340151397,mm,0.01,0.0025,0.005
